time_ms,task_id,task_name,event,vruntime,vd,V,remaining_ms
412.0000,3,burner_2,preempt,134.0000,0.0000,134.0000,266.0000
412.0000,1,burner_0,start,134.0000,0.0000,134.0000,266.0000
414.0000,1,burner_0,preempt,136.0000,0.0000,134.0000,264.0000
414.0000,2,burner_1,start,134.0000,0.0000,134.0000,266.0000
416.0000,2,burner_1,preempt,136.0000,0.0000,134.0000,264.0000
416.0000,3,burner_2,start,134.0000,0.0000,134.0000,266.0000
418.0000,3,burner_2,preempt,136.0000,0.0000,136.0000,264.0000
418.0000,1,burner_0,start,136.0000,0.0000,136.0000,264.0000
420.0000,1,burner_0,preempt,138.0000,0.0000,136.0000,262.0000
420.0000,2,burner_1,start,136.0000,0.0000,136.0000,264.0000
