time_ms,task_id,task_name,event,vruntime,vd,V,remaining_ms
55.0000,1,burner_0,start,13.5000,0.0000,13.5000,106.5000
56.5000,1,burner_0,preempt,15.0000,0.0000,13.5000,105.0000
56.5000,2,burner_1,start,13.5000,0.0000,13.5000,106.5000
58.0000,2,burner_1,preempt,15.0000,0.0000,13.5000,105.0000
58.0000,3,burner_2,start,13.5000,0.0000,13.5000,106.5000
59.5000,3,burner_2,preempt,15.0000,0.0000,13.5000,105.0000
59.5000,4,burner_3,start,13.5000,0.0000,13.5000,106.5000
61.0000,4,burner_3,preempt,15.0000,0.0000,15.0000,105.0000
61.0000,1,burner_0,start,15.0000,0.0000,15.0000,105.0000
62.5000,1,burner_0,preempt,16.5000,0.0000,15.0000,103.5000
62.5000,2,burner_1,start,15.0000,0.0000,15.0000,105.0000
64.0000,2,burner_1,preempt,16.5000,0.0000,15.0000,103.5000
64.0000,3,burner_2,start,15.0000,0.0000,15.0000,105.0000
65.5000,3,burner_2,preempt,16.5000,0.0000,15.0000,103.5000
65.5000,4,burner_3,start,15.0000,0.0000,15.0000,105.0000
67.0000,4,burner_3,preempt,16.5000,0.0000,16.5000,103.5000
67.0000,1,burner_0,start,16.5000,0.0000,16.5000,103.5000
68.5000,1,burner_0,preempt,18.0000,0.0000,16.5000,102.0000
68.5000,2,burner_1,start,16.5000,0.0000,16.5000,103.5000
70.0000,2,burner_1,preempt,18.0000,0.0000,16.5000,102.0000
70.0000,3,burner_2,start,16.5000,0.0000,16.5000,103.5000
71.5000,3,burner_2,preempt,18.0000,0.0000,16.5000,102.0000
71.5000,4,burner_3,start,16.5000,0.0000,16.5000,103.5000
73.0000,4,burner_3,preempt,18.0000,0.0000,18.0000,102.0000
73.0000,1,burner_0,start,18.0000,0.0000,18.0000,102.0000
74.5000,1,burner_0,preempt,19.5000,0.0000,18.0000,100.5000
74.5000,2,burner_1,start,18.0000,0.0000,18.0000,102.0000
76.0000,2,burner_1,preempt,19.5000,0.0000,18.0000,100.5000
76.0000,3,burner_2,start,18.0000,0.0000,18.0000,102.0000
77.5000,3,burner_2,preempt,19.5000,0.0000,18.0000,100.5000
77.5000,4,burner_3,start,18.0000,0.0000,18.0000,102.0000
79.0000,4,burner_3,preempt,19.5000,0.0000,19.5000,100.5000
79.0000,1,burner_0,start,19.5000,0.0000,19.5000,100.5000
80.5000,1,burner_0,preempt,21.0000,0.0000,19.5000,99.0000
80.5000,2,burner_1,start,19.5000,0.0000,19.5000,100.5000
82.0000,2,burner_1,preempt,21.0000,0.0000,19.5000,99.0000
82.0000,3,burner_2,start,19.5000,0.0000,19.5000,100.5000
83.5000,3,burner_2,preempt,21.0000,0.0000,19.5000,99.0000
83.5000,4,burner_3,start,19.5000,0.0000,19.5000,100.5000
85.0000,4,burner_3,preempt,21.0000,0.0000,21.0000,99.0000
85.0000,1,burner_0,start,21.0000,0.0000,21.0000,99.0000
86.5000,1,burner_0,preempt,22.5000,0.0000,21.0000,97.5000
86.5000,2,burner_1,start,21.0000,0.0000,21.0000,99.0000
88.0000,2,burner_1,preempt,22.5000,0.0000,21.0000,97.5000
88.0000,3,burner_2,start,21.0000,0.0000,21.0000,99.0000
89.5000,3,burner_2,preempt,22.5000,0.0000,21.0000,97.5000
89.5000,4,burner_3,start,21.0000,0.0000,21.0000,99.0000
91.0000,4,burner_3,preempt,22.5000,0.0000,22.5000,97.5000
91.0000,1,burner_0,start,22.5000,0.0000,22.5000,97.5000
