time_ms,task_id,task_name,event,vruntime,vd,V,remaining_ms
253.0000,1,burner_0,preempt,126.0000,129.0000,125.7500,174.0000
253.0000,2,burner_1,start,123.0000,126.0000,125.7500,177.0000
255.0000,11,wake_9,arrival,0.0000,127.0721,126.7500,0.5000
256.0000,2,burner_1,preempt,126.0000,129.0000,127.0833,174.0000
256.0000,11,wake_9,start,0.0000,127.0721,127.0833,0.5000
256.5000,11,wake_9,finish,0.5000,127.4721,127.2500,0.0000
256.5000,1,burner_0,start,126.0000,129.0000,127.2500,174.0000
259.5000,1,burner_0,preempt,129.0000,132.0000,128.7500,171.0000
259.5000,2,burner_1,start,126.0000,129.0000,128.7500,174.0000
265.5000,2,burner_1,preempt,132.0000,135.0000,131.7500,168.0000
265.5000,1,burner_0,start,129.0000,132.0000,131.7500,171.0000
271.5000,1,burner_0,preempt,135.0000,138.0000,134.7500,165.0000
271.5000,2,burner_1,start,132.0000,135.0000,134.7500,168.0000
277.5000,2,burner_1,preempt,138.0000,141.0000,137.7500,162.0000
277.5000,1,burner_0,start,135.0000,138.0000,137.7500,165.0000
283.5000,1,burner_0,preempt,141.0000,144.0000,140.7500,159.0000
283.5000,2,burner_1,start,138.0000,141.0000,140.7500,162.0000
289.5000,2,burner_1,preempt,144.0000,147.0000,143.7500,156.0000
289.5000,1,burner_0,start,141.0000,144.0000,143.7500,159.0000
295.5000,1,burner_0,preempt,147.0000,150.0000,146.7500,153.0000
295.5000,2,burner_1,start,144.0000,147.0000,146.7500,156.0000
301.5000,2,burner_1,preempt,150.0000,153.0000,149.7500,150.0000
301.5000,1,burner_0,start,147.0000,150.0000,149.7500,153.0000
307.5000,1,burner_0,preempt,153.0000,156.0000,152.7500,147.0000
307.5000,2,burner_1,start,150.0000,153.0000,152.7500,150.0000
313.5000,2,burner_1,preempt,156.0000,159.0000,155.7500,144.0000
313.5000,1,burner_0,start,153.0000,156.0000,155.7500,147.0000
319.5000,1,burner_0,preempt,159.0000,162.0000,158.7500,141.0000
319.5000,2,burner_1,start,156.0000,159.0000,158.7500,144.0000
325.5000,2,burner_1,preempt,162.0000,165.0000,161.7500,138.0000
325.5000,1,burner_0,start,159.0000,162.0000,161.7500,141.0000
331.5000,1,burner_0,preempt,165.0000,168.0000,164.7500,135.0000
331.5000,2,burner_1,start,162.0000,165.0000,164.7500,138.0000
337.5000,2,burner_1,preempt,168.0000,171.0000,167.7500,132.0000
337.5000,1,burner_0,start,165.0000,168.0000,167.7500,135.0000
343.5000,1,burner_0,preempt,171.0000,174.0000,170.7500,129.0000
343.5000,2,burner_1,start,168.0000,171.0000,170.7500,132.0000
349.5000,2,burner_1,preempt,174.0000,177.0000,173.7500,126.0000
349.5000,1,burner_0,start,171.0000,174.0000,173.7500,129.0000
355.5000,1,burner_0,preempt,177.0000,180.0000,176.7500,123.0000
355.5000,2,burner_1,start,174.0000,177.0000,176.7500,126.0000
361.5000,2,burner_1,preempt,180.0000,183.0000,179.7500,120.0000
361.5000,1,burner_0,start,177.0000,180.0000,179.7500,123.0000
367.5000,1,burner_0,preempt,183.0000,186.0000,182.7500,117.0000
367.5000,2,burner_1,start,180.0000,183.0000,182.7500,120.0000
373.5000,2,burner_1,preempt,186.0000,189.0000,185.7500,114.0000
373.5000,1,burner_0,start,183.0000,186.0000,185.7500,117.0000
379.5000,1,burner_0,preempt,189.0000,192.0000,188.7500,111.0000
379.5000,2,burner_1,start,186.0000,189.0000,188.7500,114.0000
385.5000,2,burner_1,preempt,192.0000,195.0000,191.7500,108.0000
385.5000,1,burner_0,start,189.0000,192.0000,191.7500,111.0000
391.5000,1,burner_0,preempt,195.0000,198.0000,194.7500,105.0000
391.5000,2,burner_1,start,192.0000,195.0000,194.7500,108.0000
397.5000,2,burner_1,preempt,198.0000,201.0000,197.7500,102.0000
397.5000,1,burner_0,start,195.0000,198.0000,197.7500,105.0000
403.5000,1,burner_0,preempt,201.0000,204.0000,200.7500,99.0000
403.5000,2,burner_1,start,198.0000,201.0000,200.7500,102.0000
409.5000,2,burner_1,preempt,204.0000,207.0000,203.7500,96.0000
409.5000,1,burner_0,start,201.0000,204.0000,203.7500,99.0000
415.5000,1,burner_0,preempt,207.0000,210.0000,206.7500,93.0000
415.5000,2,burner_1,start,204.0000,207.0000,206.7500,96.0000
